,x,y,z,v
12,122,30.8791847107,-244.0,-0.720709910337
13,122,30.96911677,-244.0,-0.23433149703
14,122,31.0590488292,-244.0,0.408315998875
15,122,31.1489808884,-244.0,1.14411329395
16,122,31.2389129476,-244.0,1.90994110432
17,122,31.3288450069,-244.0,2.64268014691
18,122,31.4187770661,-244.0,3.36254785263
19,122,31.5,-244.0,4.08576242832
0,122,29.8,-245.0,-0.919749910788
1,122,29.8899320592,-245.0,-0.899158805882
2,122,29.9798641185,-245.0,-0.87528367806
3,122,30.0697961777,-245.0,-0.8444374351
4,122,30.1597282369,-245.0,-0.812284493076
5,122,30.2496602961,-245.0,-0.784489268079
6,122,30.3395923554,-245.0,-0.766716176191
7,122,30.4295244146,-245.0,-0.792780782718
8,122,30.5194564738,-245.0,-0.896835035915
9,122,30.609388533,-245.0,-1.0124441599
10,122,30.6993205923,-245.0,-1.0694877983
11,122,30.7892526515,-245.0,-0.997845594517
12,122,30.8791847107,-245.0,-0.728388438135
13,122,30.96911677,-245.0,-0.245069313427
14,122,31.0590488292,-245.0,0.393840303411
15,122,31.1489808884,-245.0,1.12503895581
16,122,31.2389129476,-245.0,1.88522518678
17,122,31.3288450069,-245.0,2.6110975401
18,122,31.4187770661,-245.0,3.32180526744
19,122,31.5,-245.0,4.03405383699
0,122,29.8,-246.0,-0.912723785953
1,122,29.8899320592,-246.0,-0.893236129272
2,122,29.9798641185,-246.0,-0.871002852677
3,122,30.0697961777,-246.0,-0.842223623146
4,122,30.1597282369,-246.0,-0.812284375852
5,122,30.2496602961,-246.0,-0.78657104599
6,122,30.3395923554,-246.0,-0.77046956874
7,122,30.4295244146,-246.0,-0.797429755152
8,122,30.5194564738,-246.0,-0.901547900885
9,122,30.609388533,-246.0,-1.01693371092
10,122,30.6993205923,-246.0,-1.07402874483
11,122,30.7892526515,-246.0,-1.00327456197
12,122,30.8791847107,-246.0,-0.736048713429
13,122,30.96911677,-246.0,-0.255784156756
14,122,31.0590488292,-246.0,0.379392597442
15,122,31.1489808884,-246.0,1.10599870428
16,122,31.2389129476,-246.0,1.86055131845
17,122,31.3288450069,-246.0,2.5795675954
18,122,31.4187770661,-246.0,3.28112936909
19,122,31.5,-246.0,3.98242735291
0,122,29.8,-247.0,-0.905490902355
1,122,29.8899320592,-247.0,-0.88713516797
2,122,29.9798641185,-247.0,-0.866564290583
3,122,30.0697961777,-247.0,-0.839870101447
4,122,30.1597282369,-247.0,-0.812159792141
5,122,30.2496602961,-247.0,-0.788540554262
6,122,30.3395923554,-247.0,-0.774119579399
7,122,30.4295244146,-247.0,-0.801978347652
8,122,30.5194564738,-247.0,-0.906154655767
9,122,30.609388533,-247.0,-1.0213078872
10,122,30.6993205923,-247.0,-1.07844701336
11,122,30.7892526515,-247.0,-1.00858100544
12,122,30.8791847107,-247.0,-0.7435997845
13,122,30.96911677,-247.0,-0.266421518717
14,122,31.0590488292,-247.0,0.364978789713
15,122,31.1489808884,-247.0,1.08694609429
16,122,31.2389129476,-247.0,1.83582534809
17,122,31.3288450069,-247.0,2.54796150494
18,122,31.4187770661,-247.0,3.24037622845
19,122,31.5,-247.0,3.93073884268
0,122,29.8,-248.0,-0.896516750277
1,122,29.8899320592,-248.0,-0.879389681331
2,122,29.9798641185,-248.0,-0.860542551173
3,122,30.0697961777,-248.0,-0.835981546649
4,122,30.1597282369,-248.0,-0.81054086779
5,122,30.2496602961,-248.0,-0.789054714641
6,122,30.3395923554,-248.0,-0.776357287242
7,122,30.4295244146,-248.0,-0.805141244385
8,122,30.5194564738,-248.0,-0.909351923965
9,122,30.609388533,-248.0,-1.02424600459
10,122,30.6993205923,-248.0,-1.08145066777
11,122,30.7892526515,-248.0,-1.01259309483
12,122,30.8791847107,-248.0,-0.750127193684
13,122,30.96911677,-248.0,-0.27648903603
14,122,31.0590488292,-248.0,0.350550557535
15,122,31.1489808884,-248.0,1.06723256553
16,122,31.2389129476,-248.0,1.80979796604
17,122,31.3288450069,-248.0,2.51448773792
18,122,31.4187770661,-248.0,3.19726756499
19,122,31.5,-248.0,3.87625298239
0,122,29.8,-249.0,-0.882809993812
1,122,29.8899320592,-249.0,-0.867056375609
2,122,29.9798641185,-249.0,-0.850174715402
3,122,30.0697961777,-249.0,-0.828070304887
4,122,30.1597282369,-249.0,-0.805246420076
5,122,30.2496602961,-249.0,-0.786206336995
6,122,30.3395923554,-249.0,-0.775453331663
7,122,30.4295244146,-249.0,-0.805160288297
8,122,30.5194564738,-249.0,-0.909099822915
9,122,30.609388533,-249.0,-1.02335433307
10,122,30.6993205923,-249.0,-1.08040819001
11,122,30.7892526515,-249.0,-1.01274576477
12,122,30.8791847107,-249.0,-0.75361529312
13,122,30.96911677,-249.0,-0.284953323301
14,122,31.0590488292,-249.0,0.335836301121
15,122,31.1489808884,-249.0,1.04502975437
16,122,31.2389129476,-249.0,1.77890321024
17,122,31.3288450069,-249.0,2.47373284326
18,122,31.4187770661,-249.0,3.14430257065
19,122,31.5,-249.0,3.80919117829
0,122,29.8,-250.0,-0.868159672224
1,122,29.8899320592,-250.0,-0.853763749282
2,122,29.9798641185,-250.0,-0.838836092361
3,122,30.0697961777,-250.0,-0.819180298616
4,122,30.1597282369,-250.0,-0.798966932405
5,122,30.2496602961,-250.0,-0.782366558099
6,122,30.3395923554,-250.0,-0.773549740066
7,122,30.4295244146,-250.0,-0.804143871779
8,122,30.5194564738,-250.0,-0.907719235474
9,122,30.609388533,-250.0,-1.0212364899
10,122,30.6993205923,-250.0,-1.07809280128
11,122,30.7892526515,-250.0,-1.01168533567
12,122,30.8791847107,-250.0,-0.75611070037
13,122,30.96911677,-250.0,-0.292808013254
14,122,31.0590488292,-250.0,0.321226790105
15,122,31.1489808884,-250.0,1.02234398904
16,122,31.2389129476,-250.0,1.74689386247
17,122,31.3288450069,-250.0,2.43122669004
18,122,31.4187770661,-250.0,3.08893254773
19,122,31.5,-250.0,3.73906766476
0,122,29.8,-251.0,-0.853519680351
1,122,29.8899320592,-251.0,-0.840479797126
2,122,29.9798641185,-251.0,-0.827505920966
3,122,30.0697961777,-251.0,-0.810299427066
4,122,30.1597282369,-251.0,-0.792697340806
5,122,30.2496602961,-251.0,-0.778536687575
6,122,30.3395923554,-251.0,-0.77165449276
7,122,30.4295244146,-251.0,-0.80313209689
8,122,30.5194564738,-251.0,-0.906337939572
9,122,30.609388533,-251.0,-1.01911145767
10,122,30.6993205923,-251.0,-1.07576311492
11,122,30.7892526515,-251.0,-1.01060337485
12,122,30.8791847107,-251.0,-0.758577948567
13,122,30.96911677,-251.0,-0.300631885666
14,122,31.0590488292,-251.0,0.306648815834
15,122,31.1489808884,-251.0,0.999692441565
16,122,31.2389129476,-251.0,1.71492727676
17,122,31.3288450069,-251.0,2.38878160734
18,122,31.4187770661,-251.0,3.03364917788
19,122,31.5,-251.0,3.66905389895
0,122,29.8,-252.0,-0.838927158094
1,122,29.8899320592,-252.0,-0.827242070862
2,122,29.9798641185,-252.0,-0.816216723034
3,122,30.0697961777,-252.0,-0.801451252544
4,122,30.1597282369,-252.0,-0.786450642391
5,122,30.2496602961,-252.0,-0.774719875582
6,122,30.3395923554,-252.0,-0.769763935125
7,122,30.4295244146,-252.0,-0.802119117313
8,122,30.5194564738,-252.0,-0.904951120263
9,122,30.609388533,-252.0,-1.01697724127
10,122,30.6993205923,-252.0,-1.073420351
11,122,30.7892526515,-252.0,-1.00950331994
12,122,30.8791847107,-252.0,-0.761020269279
13,122,30.96911677,-252.0,-0.30842450267
14,122,31.0590488292,-252.0,0.292108433423
15,122,31.1489808884,-252.0,0.977086709038
16,122,31.2389129476,-252.0,1.68301849382
17,122,31.3288450069,-252.0,2.3464119581
18,122,31.4187770661,-252.0,2.97846464204
19,122,31.5,-252.0,3.59916318145
0,122,29.8,-253.0,-0.824321718259
1,122,29.8899320592,-253.0,-0.813988426667
2,122,29.9798641185,-253.0,-0.804909653479
3,122,30.0697961777,-253.0,-0.792584003326
4,122,30.1597282369,-253.0,-0.780184569428
5,122,30.2496602961,-253.0,-0.770884445016
6,122,30.3395923554,-253.0,-0.767856723318
7,122,30.4295244146,-253.0,-0.801093777032
8,122,30.5194564738,-253.0,-0.903559745287
9,122,30.609388533,-253.0,-1.01484755603
10,122,30.6993205923,-253.0,-1.07109013134
11,122,30.7892526515,-253.0,-1.00842039311
12,122,30.8791847107,-253.0,-0.763478696256
13,122,30.96911677,-253.0,-0.316228059154
14,122,31.0590488292,-253.0,0.27756545852
15,122,31.1489808884,-253.0,0.954489907945
16,122,31.2389129476,-253.0,1.65113333991
17,122,31.3288450069,-253.0,2.30408380587
18,122,31.4187770661,-253.0,2.92334504385
19,122,31.5,-253.0,3.52936542265
0,122,29.8,-254.0,-0.809251341581
1,122,29.8899320592,-254.0,-0.800324790182
2,122,29.9798641185,-254.0,-0.793219306593
3,122,30.0697961777,-254.0,-0.783347326333
4,122,30.1597282369,-254.0,-0.773555001544
5,122,30.2496602961,-254.0,-0.766688484375
6,122,30.3395923554,-254.0,-0.765593926976
7,122,30.4295244146,-254.0,-0.799716279561
8,122,30.5194564738,-254.0,-0.901806594209
9,122,30.609388533,-254.0,-1.01234473941
10,122,30.6993205923,-254.0,-1.06838595141
11,122,30.7892526515,-254.0,-1.00698546625
12,122,30.8791847107,-254.0,-0.765642954542
13,122,30.96911677,-254.0,-0.323847563944
14,122,31.0590488292,-254.0,0.263061078856
15,122,31.1489808884,-254.0,0.931776424669
16,122,31.2389129476,-254.0,1.61899192392
17,122,31.3288450069,-254.0,2.26140102771
18,122,31.4187770661,-254.0,2.86782909341
19,122,31.5,-254.0,3.45916850369
0,122,29.8,-255.0,-0.789961581919
1,122,29.8899320592,-255.0,-0.782621411019
2,122,29.9798641185,-255.0,-0.777698245988
3,122,30.0697961777,-255.0,-0.770527239279
4,122,30.1597282369,-255.0,-0.76359760674
5,122,30.2496602961,-255.0,-0.759398564225
6,122,30.3395923554,-255.0,-0.76041932759
7,122,30.4295244146,-255.0,-0.795470159571
8,122,30.5194564738,-255.0,-0.897023103187
9,122,30.609388533,-255.0,-1.00660408569
10,122,30.6993205923,-255.0,-1.06235769892
11,122,30.7892526515,-255.0,-1.00242853453
12,122,30.8791847107,-255.0,-0.765338538206
13,122,30.96911677,-255.0,-0.330117623445
14,122,31.0590488292,-255.0,0.24844811967
15,122,31.1489808884,-255.0,0.907283291929
16,122,31.2389129476,-255.0,1.58331249374
17,122,31.3288450069,-255.0,2.21346032616
18,122,31.4187770661,-255.0,2.8053052865
19,122,31.5,-255.0,3.38016570821
0,122,29.8,-256.0,-0.767136816039
1,122,29.8899320592,-256.0,-0.76142183997
2,122,29.9798641185,-256.0,-0.758778347875
3,122,30.0697961777,-256.0,-0.754453320703
4,122,30.1597282369,-256.0,-0.750546676362
5,122,30.2496602961,-256.0,-0.749158332755
6,122,30.3395923554,-256.0,-0.752388207795
7,122,30.4295244146,-256.0,-0.78830921384
8,122,30.5194564738,-256.0,-0.889032604322
9,122,30.609388533,-256.0,-0.997319905105
10,122,30.6993205923,-256.0,-1.05260422693
11,122,30.7892526515,-256.0,-0.994318680348
12,122,30.8791847107,-256.0,-0.762200448762
13,122,30.96911677,-256.0,-0.334819379616
14,122,31.0590488292,-256.0,0.233734442739
15,122,31.1489808884,-256.0,0.880747289343
16,122,31.2389129476,-256.0,1.54350543086
17,122,31.3288450069,-256.0,2.1592951386
18,122,31.4187770661,-256.0,2.73437044832
19,122,31.5,-256.0,3.29049538889
0,122,29.8,-257.0,-0.744242351371
1,122,29.8899320592,-257.0,-0.740149608865
2,122,29.9798641185,-257.0,-0.739781385464
3,122,30.0697961777,-257.0,-0.738296905903
4,122,30.1597282369,-257.0,-0.737407658888
5,122,30.2496602961,-257.0,-0.738825133124
6,122,30.3395923554,-257.0,-0.744260817327
7,122,30.4295244146,-257.0,-0.781051359038
8,122,30.5194564738,-257.0,-0.880947326311
9,122,30.609388533,-257.0,-0.987944261423
10,122,30.6993205923,-257.0,-1.04276216444
11,122,30.7892526515,-257.0,-0.986121035228
12,122,30.8791847107,-257.0,-0.758971858992
13,122,30.96911677,-257.0,-0.339426383529
14,122,31.0590488292,-257.0,0.219121119652
15,122,31.1489808884,-257.0,0.854319604474
16,122,31.2389129476,-257.0,1.50381802449
17,122,31.3288450069,-257.0,2.10526533389
18,122,31.4187770661,-257.0,2.66359271518
19,122,31.5,-257.0,3.20100725214
0,122,29.8,-258.0,-0.721385243927
1,122,29.8899320592,-258.0,-0.718913133915
2,122,29.9798641185,-258.0,-0.720818740044
3,122,30.0697961777,-258.0,-0.72217310633
4,122,30.1597282369,-258.0,-0.724299192
5,122,30.2496602961,-258.0,-0.728519956279
6,122,30.3395923554,-258.0,-0.736158358401
7,122,30.4295244146,-258.0,-0.77381506363
8,122,30.5194564738,-258.0,-0.872880453189
9,122,30.609388533,-258.0,-0.978583412394
10,122,30.6993205923,-258.0,-1.03293011121
11,122,30.7892526515,-258.0,-0.977926719427
12,122,30.8791847107,-258.0,-0.755737496068
13,122,30.96911677,-258.0,-0.344018409977
14,122,31.0590488292,-258.0,0.204532716134
15,122,31.1489808884,-258.0,0.827929508359
16,122,31.2389129476,-258.0,1.46418559243
17,122,31.3288450069,-258.0,2.05131459469
18,122,31.4187770661,-258.0,2.59292153868
19,122,31.5,-258.0,3.11164848575
0,122,29.8,-259.0,-0.698576906131
1,122,29.8899320592,-259.0,-0.697725708341
2,122,29.9798641185,-259.0,-0.701901709994
3,122,30.0697961777,-259.0,-0.706089098135
4,122,30.1597282369,-259.0,-0.71122371627
5,122,30.2496602961,-259.0,-0.718241407901
6,122,30.3395923554,-259.0,-0.728078016539
7,122,30.4295244146,-259.0,-0.76659990413
8,122,30.5194564738,-259.0,-0.864837324941
9,122,30.609388533,-259.0,-0.969250116469
10,122,30.6993205923,-259.0,-1.02312816168
11,122,30.7892526515,-259.0,-0.969761343348
12,122,30.8791847107,-259.0,-0.752524947759
13,122,30.96911677,-259.0,-0.348621009819
14,122,31.0590488292,-259.0,0.189948249877
15,122,31.1489808884,-259.0,0.8015614675
16,122,31.2389129476,-259.0,1.42459727887
17,122,31.3288450069,-259.0,1.9974343204
18,122,31.4187770661,-259.0,2.52235471844
19,122,31.5,-259.0,3.02243360565
0,122,29.8,-260.0,-0.675737843897
1,122,29.8899320592,-260.0,-0.676507710908
2,122,29.9798641185,-260.0,-0.682955724634
3,122,30.0697961777,-260.0,-0.689978950374
4,122,30.1597282369,-260.0,-0.698125376877
5,122,30.2496602961,-260.0,-0.707942992886
6,122,30.3395923554,-260.0,-0.719979787157
7,122,30.4295244146,-260.0,-0.759367777465
8,122,30.5194564738,-260.0,-0.856778107427
9,122,30.609388533,-260.0,-0.959901060159
10,122,30.6993205923,-260.0,-1.01330965391
11,122,30.7892526515,-260.0,-0.961576906752
12,122,30.8791847107,-260.0,-0.749288657424
13,122,30.96911677,-260.0,-0.353194173877
14,122,31.0590488292,-260.0,0.175400090279
15,122,31.1489808884,-260.0,0.775238639143
16,122,31.2389129476,-260.0,1.38506597647
17,122,31.3288450069,-260.0,1.94362660657
18,122,31.4187770661,-260.0,2.45188242856
19,122,31.5,-260.0,2.9333399953
0,122,29.8,-261.0,-0.651311449261
1,122,29.8899320592,-261.0,-0.653814613307
2,122,29.9798641185,-261.0,-0.662598875973
3,122,30.0697961777,-261.0,-0.672502104291
4,122,30.1597282369,-261.0,-0.683692455902
5,122,30.2496602961,-261.0,-0.696338088439
6,122,30.3395923554,-261.0,-0.710607159554
7,122,30.4295244146,-261.0,-0.750879565555
8,122,30.5194564738,-261.0,-0.847433494875
9,122,30.609388533,-261.0,-0.949233419143
10,122,30.6993205923,-261.0,-1.00218230832
11,122,30.7892526515,-261.0,-0.952183132195
12,122,30.8791847107,-261.0,-0.745080115401
13,122,30.96911677,-261.0,-0.357203488934
14,122,31.0590488292,-261.0,0.160886392005
15,122,31.1489808884,-261.0,0.748366600039
16,122,31.2389129476,-261.0,1.34441420746
17,122,31.3288450069,-261.0,1.8882062871
18,122,31.4187770661,-261.0,2.3793957632
19,122,31.5,-261.0,2.84188585768
0,122,29.8,-262.0,-0.620421447348
1,122,29.8899320592,-262.0,-0.624846672759
2,122,29.9798641185,-262.0,-0.636261817167
3,122,30.0697961777,-262.0,-0.649433285904
4,122,30.1597282369,-262.0,-0.664083212854
5,122,30.2496602961,-262.0,-0.679933731887
6,122,30.3395923554,-262.0,-0.696706976897
7,122,30.4295244146,-262.0,-0.737865198937
8,122,30.5194564738,-262.0,-0.833182020448
9,122,30.609388533,-262.0,-0.933190464301
10,122,30.6993205923,-262.0,-0.985431883595
11,122,30.7892526515,-262.0,-0.937447631254
12,122,30.8791847107,-262.0,-0.736639159468
13,122,30.96911677,-262.0,-0.358916549308
14,122,31.0590488292,-262.0,0.146126662267
15,122,31.1489808884,-262.0,0.718302430955
16,122,31.2389129476,-262.0,1.29742271213
17,122,31.3288450069,-262.0,1.82329946169
18,122,31.4187770661,-262.0,2.29414320387
19,122,31.5,-262.0,2.73426163657
0,122,29.8,-263.0,-0.588601323255
1,122,29.8899320592,-263.0,-0.594932813943
2,122,29.9798641185,-263.0,-0.608967170615
3,122,30.0697961777,-263.0,-0.625398252002
4,122,30.1597282369,-263.0,-0.64350070542
5,122,30.2496602961,-263.0,-0.66254917817
6,122,30.3395923554,-263.0,-0.681818317576
7,122,30.4295244146,-263.0,-0.723829970381
8,122,30.5194564738,-263.0,-0.817826813936
9,122,30.609388533,-263.0,-0.915957018339
10,122,30.6993205923,-263.0,-0.967449638947
11,122,30.7892526515,-263.0,-0.92153373094
12,122,30.8791847107,-263.0,-0.727216259378
13,122,30.96911677,-263.0,-0.359993827268
14,122,31.0590488292,-263.0,0.131545540936
15,122,31.1489808884,-263.0,0.687888307383
16,122,31.2389129476,-263.0,1.24952093391
17,122,31.3288450069,-263.0,1.75692988285
18,122,31.4187770661,-263.0,2.20687848152
19,122,31.5,-263.0,2.62408563371
0,122,29.8,-264.0,-0.556845559489
1,122,29.8899320592,-264.0,-0.565080416368
2,122,29.9798641185,-264.0,-0.581727955068
3,122,30.0697961777,-264.0,-0.601410207319
4,122,30.1597282369,-264.0,-0.62295586753
5,122,30.2496602961,-264.0,-0.645193630094
6,122,30.3395923554,-264.0,-0.666952189424
7,122,30.4295244146,-264.0,-0.709815027708
8,122,30.5194564738,-264.0,-0.802494215567
9,122,30.609388533,-264.0,-0.898750018311
10,122,30.6993205923,-264.0,-0.949496042299
11,122,30.7892526515,-264.0,-0.905645893718
12,122,30.8791847107,-264.0,-0.717809224823
13,122,30.96911677,-264.0,-0.361072292257
14,122,31.0590488292,-264.0,0.116981685971
15,122,31.1489808884,-264.0,0.657514924357
16,122,31.2389129476,-264.0,1.20168963709
17,122,31.3288450069,-264.0,1.69066803884
18,122,31.4187770661,-264.0,2.11976003039
19,122,31.5,-264.0,2.51408515433
0,122,29.8,-265.0,-0.525130381085
1,122,29.8899320592,-265.0,-0.535265150013
2,122,29.9798641185,-265.0,-0.554522822651
3,122,30.0697961777,-265.0,-0.577453162242
4,122,30.1597282369,-265.0,-0.60243927599
5,122,30.2496602961,-265.0,-0.627864271079
6,122,30.3395923554,-265.0,-0.652111254719
7,122,30.4295244146,-265.0,-0.695826803608
8,122,30.5194564738,-265.0,-0.787193680028
9,122,30.609388533,-265.0,-0.881581475193
10,122,30.6993205923,-265.0,-0.931585430657
11,122,30.7892526515,-265.0,-0.889800787804
12,122,30.8791847107,-265.0,-0.708437221911
13,122,30.96911677,-265.0,-0.36217286072
14,122,31.0590488292,-265.0,0.102412893198
15,122,31.1489808884,-265.0,0.627158437242
16,122,31.2389129476,-265.0,1.15390216851
17,122,31.3288450069,-265.0,1.62448248459
18,122,31.4187770661,-265.0,2.03275775603
19,122,31.5,-265.0,2.40424442643
0,122,29.8,-266.0,-0.493466451649
1,122,29.8899320592,-266.0,-0.505497984452
2,122,29.9798641185,-266.0,-0.527361677506
3,122,30.0697961777,-266.0,-0.553535101172
4,122,30.1597282369,-266.0,-0.581956211456
5,122,30.2496602961,-266.0,-0.610562964343
6,122,30.3395923554,-266.0,-0.637293315846
7,122,30.4295244146,-266.0,-0.68185807654
8,122,30.5194564738,-266.0,-0.771911496965
9,122,30.609388533,-266.0,-0.864430452304
10,122,30.6993205923,-266.0,-0.913689678503
11,122,30.7892526515,-266.0,-0.873963911341
12,122,30.8791847107,-266.0,-0.699060774747
13,122,30.96911677,-266.0,-0.363250273521
14,122,31.0590488292,-266.0,0.0878904723258
15,122,31.1489808884,-266.0,0.596874636968
16,122,31.2389129476,-266.0,1.10621539429
17,122,31.3288450069,-266.0,1.55842591864
18,122,31.4187770661,-266.0,1.94591451107
19,122,31.5,-266.0,2.29459410076
0,122,29.8,-267.0,-0.46166068744
1,122,29.8899320592,-267.0,-0.475618337501
2,122,29.9798641185,-267.0,-0.500100676122
3,122,30.0697961777,-267.0,-0.529521697468
4,122,30.1597282369,-267.0,-0.561377518926
5,122,30.2496602961,-267.0,-0.593164257855
6,122,30.3395923554,-267.0,-0.622378031649
7,122,30.4295244146,-267.0,-0.667794012332
8,122,30.5194564738,-267.0,-0.756533313779
9,122,30.609388533,-267.0,-0.847182482273
10,122,30.6993205923,-267.0,-0.895698461216
11,122,30.7892526515,-267.0,-0.858038193844
12,122,30.8791847107,-267.0,-0.68961043345
13,122,30.96911677,-267.0,-0.364284619869
14,122,31.0590488292,-267.0,0.0733701078762
15,122,31.1489808884,-267.0,0.566551515291
16,122,31.2389129476,-267.0,1.0584573676
17,122,31.3288450069,-267.0,1.49228543047
18,122,31.4187770661,-267.0,1.85900267407
19,122,31.5,-267.0,2.18491019039
0,122,29.8,-268.0,-0.424736296069
1,122,29.8899320592,-268.0,-0.440835691125
2,122,29.9798641185,-268.0,-0.468167570773
3,122,30.0697961777,-268.0,-0.501101418682
4,122,30.1597282369,-268.0,-0.536662167513
5,122,30.2496602961,-268.0,-0.571874749895
6,122,30.3395923554,-268.0,-0.603764098493
7,122,30.4295244146,-268.0,-0.650065261542
8,122,30.5194564738,-268.0,-0.737277798744
9,122,30.609388533,-268.0,-0.825793709025
10,122,30.6993205923,-268.0,-0.873458089742
11,122,30.7892526515,-268.0,-0.838116038096
12,122,30.8791847107,-268.0,-0.676979688799
13,122,30.96911677,-268.0,-0.363554311235
14,122,31.0590488292,-268.0,0.0587647525354
15,122,31.1489808884,-268.0,0.534034379436
16,122,31.2389129476,-268.0,1.00631144613
17,122,31.3288450069,-268.0,1.41965282967
18,122,31.4187770661,-268.0,1.76352479505
19,122,31.5,-268.0,2.06457761466
0,122,29.8,-269.0,-0.383345812511
1,122,29.8899320592,-269.0,-0.401650296764
2,122,29.9798641185,-269.0,-0.431962966988
3,122,30.0697961777,-269.0,-0.468597429585
4,122,30.1597282369,-269.0,-0.508069534067
5,122,30.2496602961,-269.0,-0.546895129922
6,122,30.3395923554,-269.0,-0.581590066668
7,122,30.4295244146,-269.0,-0.628733336468
8,122,30.5194564738,-269.0,-0.714112549657
9,122,30.609388533,-269.0,-0.800138110922
10,122,30.6993205923,-269.0,-0.846766952189
11,122,30.7892526515,-269.0,-0.813956005228
12,122,30.8791847107,-269.0,-0.660937803752
13,122,30.96911677,-269.0,-0.36085663817
14,122,31.0590488292,-269.0,0.0442280018958
15,122,31.1489808884,-269.0,0.499383072779
16,122,31.2389129476,-269.0,0.94967553056
17,122,31.3288450069,-269.0,1.3401723317
18,122,31.4187770661,-269.0,1.65876505754
19,122,31.5,-269.0,1.93247641107
0,122,29.8,-270.0,-0.342013796682
1,122,29.8899320592,-270.0,-0.362520292638
2,122,29.9798641185,-270.0,-0.395804313443
3,122,30.0697961777,-270.0,-0.436125146246
4,122,30.1597282369,-270.0,-0.479492580047
5,122,30.2496602961,-270.0,-0.521916403814
6,122,30.3395923554,-270.0,-0.559406406555
7,122,30.4295244146,-270.0,-0.607388745579
8,122,30.5194564738,-270.0,-0.690938748653
9,122,30.609388533,-270.0,-0.774480887797
10,122,30.6993205923,-270.0,-0.820079496387
11,122,30.7892526515,-270.0,-0.789798907646
12,122,30.8791847107,-270.0,-0.644888063168
13,122,30.96911677,-270.0,-0.358134460346
14,122,31.0590488292,-270.0,0.0297371613219
15,122,31.1489808884,-270.0,0.46480535707
16,122,31.2389129476,-270.0,0.893148681891
17,122,31.3288450069,-270.0,1.26084569113
18,122,31.4187770661,-270.0,1.55420963692
19,122,31.5,-270.0,1.8006252385
0,122,29.8,-271.0,-0.300725298637
1,122,29.8899320592,-271.0,-0.32343351708
2,122,29.9798641185,-271.0,-0.359691219315
3,122,30.0697961777,-271.0,-0.403702465717
4,122,30.1597282369,-271.0,-0.450969751142
5,122,30.2496602961,-271.0,-0.496995570411
6,122,30.3395923554,-271.0,-0.537282418384
7,122,30.4295244146,-271.0,-0.586103846574
8,122,30.5194564738,-271.0,-0.667824968767
9,122,30.609388533,-271.0,-0.748882854859
10,122,30.6993205923,-271.0,-0.793447613907
11,122,30.7892526515,-271.0,-0.765689354822
12,122,30.8791847107,-271.0,-0.628872001576
13,122,30.96911677,-271.0,-0.355428317037
14,122,31.0590488292,-271.0,0.0152515649844
15,122,31.1489808884,-271.0,0.430258911534
16,122,31.2389129476,-271.0,0.836684989429
17,122,31.3288450069,-271.0,1.18162106581
18,122,31.4187770661,-271.0,1.44979909955
19,122,31.5,-271.0,1.66895739434
0,122,29.8,-272.0,-0.259511911879
1,122,29.8899320592,-272.0,-0.284415668807
2,122,29.9798641185,-272.0,-0.323638600687
3,122,30.0697961777,-272.0,-0.371329812824
4,122,30.1597282369,-272.0,-0.422486095179
5,122,30.2496602961,-272.0,-0.472104237677
6,122,30.3395923554,-272.0,-0.515181030284
7,122,30.4295244146,-272.0,-0.564839798257
8,122,30.5194564738,-272.0,-0.64473612485
9,122,30.609388533,-272.0,-0.723315957195
10,122,30.6993205923,-272.0,-0.766851322992
11,122,30.7892526515,-272.0,-0.741614249795
12,122,30.8791847107,-272.0,-0.612880036994
13,122,30.96911677,-272.0,-0.352728511227
14,122,31.0590488292,-272.0,0.000782925030345
15,122,31.1489808884,-272.0,0.395757615155
16,122,31.2389129476,-272.0,0.780298902307
17,122,31.3288450069,-272.0,1.10251012995
18,122,31.4187770661,-272.0,1.34554593723
19,122,31.5,-272.0,1.53749698947
0,122,29.8,-273.0,-0.218361658067
1,122,29.8899320592,-273.0,-0.245455749753
2,122,29.9798641185,-273.0,-0.287636539755
3,122,30.0697961777,-273.0,-0.338998551268
4,122,30.1597282369,-273.0,-0.394034339252
5,122,30.2496602961,-273.0,-0.447236458629
6,122,30.3395923554,-273.0,-0.493097464366
7,122,30.4295244146,-273.0,-0.543593013772
8,122,30.5194564738,-273.0,-0.621670239211
9,122,30.609388533,-273.0,-0.697779773548
10,122,30.6993205923,-273.0,-0.740291200312
11,122,30.7892526515,-273.0,-0.717574102888
12,122,30.8791847107,-273.0,-0.596910907988
13,122,30.96911677,-273.0,-0.350028234739
14,122,31.0590488292,-273.0,-0.013654018885
15,122,31.1489808884,-273.0,0.361323992768
16,122,31.2389129476,-273.0,0.724018053207
17,122,31.3288450069,-273.0,1.0235404157
18,122,31.4187770661,-273.0,1.24146925268
19,122,31.5,-273.0,1.40624836107
0,122,29.8,-274.0,-0.176056736101
1,122,29.8899320592,-274.0,-0.205434701475
2,122,29.9798641185,-274.0,-0.250627000656
3,122,30.0697961777,-274.0,-0.305696601353
4,122,30.1597282369,-274.0,-0.364637745205
5,122,30.2496602961,-274.0,-0.421444673809
6,122,30.3395923554,-274.0,-0.47011162881
7,122,30.4295244146,-274.0,-0.521452759239
8,122,30.5194564738,-274.0,-0.597680866745
9,122,30.609388533,-274.0,-0.671285065001
10,122,30.6993205923,-274.0,-0.712768647746
11,122,30.7892526515,-274.0,-0.692634908582
